"","fn","label"
"7711","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c3d4a4c9e2be4d4f8eb83aa594ea08f1.wav","amakungula"
"7712","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c8927eb177974a16a8f0871bc61d734a.wav","amakungula"
"7713","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_18e64fe67457495bbb0d4553fa3d98eb.wav","amakungula"
"7714","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_2e853aa9f7064eb797820d12878f82fd.wav","amakungula"
"7715","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_3029798dc2634bda96466cb045d62ee5.wav","amakungula"
"7716","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_569f1d9fcdf1480886e50799111d0360.wav","amakungula"
"7717","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_70e41f4e2df04039ad64484d4d5fa3e4.wav","amakungula"
"7718","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_81539a04031b400bb962cdf1e013c9ec.wav","amakungula"
"7719","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_8d2a529bee524bdf8813151e7332227a.wav","amakungula"
"7720","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_e8f1743373ee4af7a56b6bbce64c3aca.wav","amakungula"
"7721","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_fada5d73145d4e6db660c246da071333.wav","amakungula"
"7722","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_01705fbdb10349018c8437963eed3b8c.wav","amalagala"
"7723","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_218c4bcb019745e48b8a12343c8acc2f.wav","amalagala"
"7724","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_34d5e89309a34a4f8c956f7663026f7f.wav","amalagala"
"7725","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_46c5419677b340a4a4c406daca120c2e.wav","amalagala"
"7726","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_71854cc6991f484ca6d4627c4d08658a.wav","amalagala"
"7727","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_a41d13234d654479a68056630ef34f42.wav","amalagala"
"7728","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_baa73ff8d3904cba8de6ca7a55beee87.wav","amalagala"
"7729","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c66c40f0db7b48cdb616ad445d608899.wav","amalagala"
"7730","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_d56a3439f51942cb9e45be0b6ab7520e.wav","amalagala"
"7731","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_0a38473af179450d848d47b1856c2f57.wav","amalagala"
"7732","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_2724e8d598804a1a84d52ec1a4f6259a.wav","amalagala"
"7733","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_425e076fd6fa48dcbe499a1b656bfc40.wav","amalagala"
"7734","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_5908047cb5a24f8ba3880b2cc65bf21c.wav","amalagala"
"7735","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_6dfb062435174300bbb8e69e148a7417.wav","amalagala"
"7736","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_71761bf4c9fe4451a866bdb9efc273e3.wav","amalagala"
"7737","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_a8cb2ad7611d4b1e82f311a9eb386fd3.wav","amalagala"
"7738","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_bd1e3177fa114c1589c6a65c75e441da.wav","amalagala"
"7739","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_ebbf0eb9034c412d94ba9fed042bf0d6.wav","amalagala"
"7740","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_3def5f048b374ee59a269aba2b4c9b15.wav","amappapaali"
"7741","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_5d64bd5f983649f79554fdc0c09b732c.wav","amappapaali"
"7742","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_a178bdf33c7745e2a802dda0283d40c3.wav","amappapaali"
"7743","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c81b0a2eb866451ea8f60fd8c3418612.wav","amappapaali"
"7744","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_eb4494e48e9c416ab05b10603da287a2.wav","amappapaali"
"7745","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_029b079cd9a642aa8d530363e77d1397.wav","amappapaali"
"7746","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_19e50a3e6ff942c4ab92a89ef756315e.wav","amappapaali"
"7747","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_70637288d9c442f2872a0f52bdcf9a2a.wav","amappapaali"
"7748","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_816321808d0e476d83ed1f0f0e0ffbe9.wav","amappapaali"
"7749","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_fceb7b4ff1e9444bbdeabbe899bf6d50.wav","amappapaali"
"7750","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_2f427dc5bdf14839a42cb291a3172672.wav","amatooke"
"7751","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_375aaf1f629a4377878992faec553177.wav","amatooke"
"7752","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_5ba09446fb614d1380c441490d5d0ad4.wav","amatooke"
"7753","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_624cd980515a429895f8df352fbb0d76.wav","amatooke"
"7754","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_aa19d5ce21194c99abda81119b3e29c4.wav","amatooke"
"7755","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c2d2eef57b8b4863aef5e86c48356c77.wav","amatooke"
"7756","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_3c8bafe2d6b64170957d1faea35fd457.wav","amatooke"
"7757","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_826c5bb5709c44ee838f0d759d6959e9.wav","amatooke"
"7758","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_f89fb37090e24903ac0d4fc2878a9b67.wav","amatooke"
"7759","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_0f3f5f127a714d319885a86d65e1d913.wav","bibala"
"7760","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_409272878a8440be98a971a532fd4866.wav","bibala"
"7761","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_48cda51fcadb416f9de47a59a2c111f6.wav","bibala"
"7762","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_9d213566ce4345b9bcc8951342fdf331.wav","bibala"
"7763","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_b6f5851eba234446ba226144e55b3dc5.wav","bibala"
"7764","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_b8dcb66beed84b98b451244e36847322.wav","bibala"
"7765","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_fd0210a1ef454eb08f66d2f99958bc5e.wav","bibala"
"7766","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_004ae99e9ec84f1db2f8af58cc66207d.wav","bibala"
"7767","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_00c84dd6f98f4e728ab55511f74df152.wav","bibala"
"7768","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_24f842976e3941b98632eb2b9fa6484c.wav","bibala"
"7769","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_38760f08d0a14158b4d680b43515057c.wav","bibala"
"7770","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_510c14ab28954b3aab8fde28817d34b1.wav","bibala"
"7771","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_5b51c12b22a7493994f1ddccf2ec6d44.wav","bibala"
"7772","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_906eab79946e4904acc93bfc91099546.wav","bibala"
"7773","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_d3b7d164c22045d7b712937a1c2db50e.wav","bibala"
"7774","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_d807869f5b9a4fd1a0c94915dac1b4cd.wav","bibala"
"7775","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_43e0a7402a65423182da74755478409d.wav","bulimi"
"7776","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_5586214322d24874a9e8a2036c75d1c6.wav","bulimi"
"7777","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_69aa5f3be45447349b1d4cef4520697f.wav","bulimi"
"7778","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c1a2f3183edc4626ab1fb1a23a81ae75.wav","bulimi"
"7779","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_cacf2c5daedd4eafbe63a263058ba306.wav","bulimi"
"7780","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_dcb80ca4e32f4b839074696bd5118c6b.wav","bulimi"
"7781","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_e38036b6906e4afc867b439e3f797ebc.wav","bulimi"
"7782","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_eb098155f3d745628adb3d303a9f1ccf.wav","bulimi"
"7783","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_34f636979de748b2b9a416c0b382afa9.wav","bulimi"
"7784","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_43d8bbc1385740fe8bb05ff822583a99.wav","bulimi"
"7785","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_6978675dae1541c397c2200e47708b66.wav","bulimi"
"7786","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_83ab35046b304cf68dcca253e356131c.wav","bulimi"
"7787","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_ad50c9e342b04aa7b938d04651d75fbe.wav","bulimi"
"7788","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_cedd5079598b4d84839ff966c9038c31.wav","bulimi"
"7789","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_d4060fef9c8b43e397fb767d36178f19.wav","bulimi"
"7790","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_fd6212f3d9154e7ba774c5db88fdee77.wav","bulimi"
"7791","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_ff13dc1392e64c168653c9e00bb92f11.wav","bulimi"
"7792","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_05028570161744e1baa9cd447959e395.wav","doodo"
"7793","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_0aa16774ea3546c8ac30103a31f9d2f1.wav","doodo"
"7794","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_0ae3c3f0fc374f38ac4d56e01f654c80.wav","doodo"
"7795","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_5bbd21325fa143a4b9aae23a13975ffd.wav","doodo"
"7796","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_6cca8d2a69524cc481790fcae2e942de.wav","doodo"
"7797","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_8de88a8a973745dda1f0de6e6f7cd95a.wav","doodo"
"7798","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_048e6b6ed1ea49d39013961377d9dba0.wav","doodo"
"7799","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_14e7e6b6c6044a4c955827ebb7d2f3b7.wav","doodo"
"7800","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_278bb00915fa42818d9fc6b0ac2b450e.wav","doodo"
"7801","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_76560860c15b4fcaa6782dc50796d6cd.wav","doodo"
"7802","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_89053b1f5d3f43668db20f4e91e69b46.wav","doodo"
"7803","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_91e23b0e00554c71a1756f7f39bbee0a.wav","doodo"
"7804","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_ae656e6c86c14b39b16c936509df041e.wav","doodo"
"7805","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_d6f8f3e31b524cc095c1bfa466935435.wav","doodo"
"7806","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_7103818c69fd4e37b3d1caa717b5b267.wav","ebbugga"
"7807","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_8e672a2925e8431792cf1a26be62602d.wav","ebbugga"
"7808","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c399b10fc6b14e66ae0305e42e82b174.wav","ebbugga"
"7809","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c611049a2ce6411d8c32f33194e087bb.wav","ebbugga"
"7810","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_046a8baa78d049d0a041f8ceaffdc094.wav","ebbugga"
"7811","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_12955453f93e44f88bd50503c8ca855a.wav","ebbugga"
"7812","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_3a5860fbbd0a440bb8a609f198728454.wav","ebbugga"
"7813","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_4f91da67462f453f8cd6ee314d02c0af.wav","ebbugga"
"7814","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_6033490297124ad3a53487ec6d8351c9.wav","ebbugga"
"7815","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_85df7c585ff947c29b8871f2ddd31eb9.wav","ebbugga"
"7816","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_bc06eeae172b40c9a4c0431ab8e7ef5e.wav","ebbugga"
"7817","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_d065553b79f04314a2081b3223478d34.wav","ebbugga"
"7818","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_dac7d41a05ea48baa16607daa29fe046.wav","ebbugga"
"7819","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_17027f03cada4e7f8594a39980add1da.wav","ebibala"
"7820","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_582b16fdb8ce4de790a21b978c54661b.wav","ebibala"
"7821","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_58612398fac441258f64bf2365467f9b.wav","ebibala"
"7822","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_6551afc12de14009a326aaac18629ce2.wav","ebibala"
"7823","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_70998fda322d43188d6e522712a65028.wav","ebibala"
"7824","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_b94e9f4d694b43dd8aa99535fe075741.wav","ebibala"
"7825","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_bb42eaed28a54e8ab8040f5217ee0317.wav","ebibala"
"7826","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_0d042c36df364b4cb924b54e06ed7007.wav","ebibala"
"7827","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_35c6e60550be4bc3aa8928f34198d989.wav","ebibala"
"7828","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_450016191a324e57922923c50d18666e.wav","ebibala"
"7829","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_5023d814f57a48c887d9bd5c19427845.wav","ebibala"
"7830","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_65bc771341e74479a7b7068a280bd6f3.wav","ebibala"
"7831","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_0ecab4e8eab04397b2cea8c4af42607c.wav","ebigimusa"
"7832","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_19b623ae23bd45c09e4c2b06a85ae1e9.wav","ebigimusa"
"7833","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_1d4e432ee54746c1b94e2e9a2530bc34.wav","ebigimusa"
"7834","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_4d53369a4eed4d1f90230493b2549852.wav","ebigimusa"
"7835","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_72a5654d45bf4c50bbb1cde96960b01a.wav","ebigimusa"
"7836","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_745ad83470584dedbc14ac216abc6a47.wav","ebigimusa"
"7837","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_95d95dd3de23423dbedd3e75831df09b.wav","ebigimusa"
"7838","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_9eb40fb180a340a398494e0d2868f128.wav","ebigimusa"
"7839","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c7760003964746419bc3eac9adcbfe89.wav","ebigimusa"
"7840","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_d101cf0f82754cd1ab31d4023f5cc46e.wav","ebigimusa"
"7841","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_17b5c07cffb541a3bf25e51d31f89f08.wav","ebigimusa"
"7842","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_1e06819dc20541af96621620bc83ca0b.wav","ebigimusa"
"7843","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_3384689558624a349f0e9640cbe09025.wav","ebigimusa"
"7844","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_4053ff62b49c4fa8903caacd4085601d.wav","ebigimusa"
"7845","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_71dca94dbed2426fac80463c1f778eb2.wav","ebigimusa"
"7846","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_7945b084382e4aeaa924c336cb6ddd0e.wav","ebigimusa"
"7847","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_a9f4e086916d4bbfbe36f66edaab46f5.wav","ebigimusa"
"7848","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_b0baec42a8824e0798334441b55c0871.wav","ebigimusa"
"7849","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_b50c1d2d4721450ba9ce53effcf6118b.wav","ebigimusa"
"7850","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_f4db177e636a45128c6235be72caaf48.wav","ebigimusa"
"7851","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_142894c709344f49b30317d42b6829e3.wav","ebijanjaalo"
"7852","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_1fe1eb9d195245e0bf8deed0fc8e7b5b.wav","ebijanjaalo"
"7853","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_5957093956194790be8c3fa6f3ef0f78.wav","ebijanjaalo"
"7854","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_902baf4f692c46fbbe118bc96881330f.wav","ebijanjaalo"
"7855","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_ec40bb66807d494c87e6639d9b3999c4.wav","ebijanjaalo"
"7856","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_26edf5df56894b2391aea4b69ea7b7ed.wav","ebijanjaalo"
"7857","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_2eb31e3c0a4e47a7bb07d743ded01d92.wav","ebijanjaalo"
"7858","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_8b3b8d68543c4ae6aff083713d6c2d63.wav","ebijanjaalo"
"7859","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_a2d2619eb5084aacb998c5ea13a182d1.wav","ebijanjaalo"
"7860","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_a3e825709b034f9ca1196e20ec05ce7c.wav","ebijanjaalo"
"7861","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_c718deac4ba0441a8cce818d8b24dbea.wav","ebijanjaalo"
"7862","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_cacec7db089842d6acad1ba8e7c0e70a.wav","ebijanjaalo"
"7863","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_ee51f214bc3d4df09662f2d357b16d05.wav","ebijanjaalo"
"7864","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_33653fcab604410ca01987e0b11f2c7e.wav","ebijjanjalo"
"7865","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_586f1236c6844738bd68b6e1be2a5b7c.wav","ebijjanjalo"
"7866","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_7eb389be414042dc9fa6c3d591cb8a09.wav","ebijjanjalo"
"7867","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_c7a3d82544e64a7da5ac118b77962bb8.wav","ebijjanjalo"
"7868","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_6b7f19aeb674448ea6cf40cdb2cf9461.wav","ebijjanjalo"
"7869","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_7c7a34850c32440d8a6018a1c9b2d65d.wav","ebijjanjalo"
"7870","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_7ffb35fe8c854c7aa9722aa2c3eef723.wav","ebijjanjalo"
"7871","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_aebc60a977974cf6ab2146fb26fdb25a.wav","ebijjanjalo"
"7872","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_d4c94a3389004a2ab9767ce8ef924dbf.wav","ebijjanjalo"
"7873","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_d920ba316a254daf8b8055200e1f3967.wav","ebijjanjalo"
"7874","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_eaf1b3763125495b9f5f406ed6eff6c2.wav","ebijjanjalo"
"7875","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_8f71f8e37bfc492da4b28b2ff7a183b5.wav","ebikajjo"
"7876","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_efbb9f25d63b418f864b942c58b9203a.wav","ebikajjo"
"7877","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_f7fbd8ebdddd423dbc65c3b1f23911ae.wav","ebikajjo"
"7878","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_14323416209a4814bb656eb9d4e66ac8.wav","ebikajjo"
"7879","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_1bf9120517744965bec96400c01b27bf.wav","ebikajjo"
"7880","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_2b72d3d95c6e43578e7c6037f02787ec.wav","ebikajjo"
"7881","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_4e8d40d5a7754f8f90881574b2ad191c.wav","ebikajjo"
"7882","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_ae9c27a5bcc444c0a671480842ee8922.wav","ebikajjo"
"7883","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_b00614c33898484daf7ac5f34dcc07db.wav","ebikajjo"
"7884","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_0367a839ef944e1590ca52b2065fe5c0.wav","ebikolo"
"7885","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_4ac19cf95157412f9756630735bf74f5.wav","ebikolo"
"7886","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_7b1043a14572445fa77299684155ca47.wav","ebikolo"
"7887","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_7d8090f7bb5741a485b0220ddd4b6214.wav","ebikolo"
"7888","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_7f9a1369b6704a65a0f31b8f3cb7e550.wav","ebikolo"
"7889","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_91cf088725674abd801726290c5d7e95.wav","ebikolo"
"7890","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_be378da9cc204abeb24bc58dcba97294.wav","ebikolo"
"7891","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_f38b3ee69f9b42febb9ef640450c275c.wav","ebikolo"
"7892","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_1fdd687e065c4b92a4cea551656af86f.wav","ebikolo"
"7893","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_4b987925dfb34a42acfeab0eebecc4af.wav","ebikolo"
"7894","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_593d4ff486f948bb86d32e778a97cde9.wav","ebikolo"
"7895","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_7111fe165f444d70b1af936443f16a56.wav","ebikolo"
"7896","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_9c230cfbeda148feae895a888491ceb7.wav","ebikolo"
"7897","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_e0f8466c61fd4d9baef0419963e17365.wav","ebikolo"
"7898","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_13e8238dce764e80947f8a88df9010cc.wav","ebikongoliro"
"7899","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_1d5b18bc1a364df6b56c1ce57141127e.wav","ebikongoliro"
"7900","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_256398fca5fc47d49214d346a52382d5.wav","ebikongoliro"
"7901","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_49386199acdf4c2ab6ade67216e8dc8e.wav","ebikongoliro"
"7902","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_99ed9feef75e49d69a353c0368bf4836.wav","ebikongoliro"
"7903","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_a46d19d91f364e338efe9bfdef418bfe.wav","ebikongoliro"
"7904","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_c65ffad11bd74ab2bc117e7209216ecd.wav","ebikongoliro"
"7905","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_e8663af4966440079cfcc5f8e22d8030.wav","ebikongoliro"
"7906","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_01358a339b614bc8ab74cb9e5bf47ace.wav","ebikoola"
"7907","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_29cdbff317ed4330909dd95eee40d85c.wav","ebikoola"
"7908","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_2de85e7899b844a6b59a4f445ce3df63.wav","ebikoola"
"7909","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_5d15c448bd404b2f8e6b482d436665be.wav","ebikoola"
"7910","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_60d5e6d0d75c4a6c8615c6714d81130d.wav","ebikoola"
"7911","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_667f6e3f861f418a8f0e1c99e97709ab.wav","ebikoola"
"7912","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_9c1429dd62b94c60b1da5335292d6b68.wav","ebikoola"
"7913","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_ad48131a6cf64320bf585eabda65d536.wav","ebikoola"
"7914","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_b5114a4cf7ef454e908e6f618b569f77.wav","ebikoola"
"7915","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_ce1656bcc5744068bddbeb4bc7ebcbef.wav","ebikoola"
"7916","audio_train/aug-shift-6fbfcce2cf21419e97290f9e12934f65_d2663b914aa347bf9d61d492ddf0ff25.wav","ebikoola"
"7917","audio_train/aug-shift-d027264654b94950aeb204f64d05d8d7_2b6d330602fb45f0a7fafec0c18383b6.wav","ebikoola"
